skiier_id,age_class,start_group,smagan,mangsbodarna,risberg,evertsberg,oxberg,hokberg,eldris,mora
1047,35,6,4419,8072,11316,15171,19602,22561,25484,27758
11507,21,10,5975,10329,14624,19460,24834,28344,32025,34764
7530,21,2,3089,6031,8479,11681,14683,17062,19470,21274
1813,40,5,3722,7149,9950,13622,17557,20617,23274,25474
6617,35,6,3712,6976,9713,13325,17279,20335,23418,26041
6034,21,2,2562,5012,6942,9443,11993,13628,15517,17397
4914,45,5,3679,7295,10394,14300,18631,21851,24979,27329
1420,21,8,5736,9943,13620,19192,23861,27123,30777,33651
1792,55,9,5930,10713,15527,21446,27279,31350,36292,40040
8523,50,7,5135,9456,13313,17835,22715,26084,29731,32494
9017,45,8,4647,8456,11643,15565,20028,23384,26869,29144
11445,40,8,5224,9372,12992,17579,22351,25851,29111,32008
7823,21,10,7208,12725,17229,22826,28940,33027,37355,41253
12960,55,5,4076,7607,10584,14302,18609,21634,24398,26752
7236,50,6,4191,7934,10969,14925,19417,22554,25620,28470
11871,40,6,4505,8439,11586,15397,19751,22691,25845,28246
3168,21,7,4786,8436,11347,14964,18950,21755,24285,26676
8301,55,9,5901,12299,17194,23846,30001,34144,38697,42550
13598,40,8,5698,9881,13120,17576,22616,26155,29459,32170
1615,40,5,4154,7279,9757,12809,16164,18462,20840,22916
10599,50,4,3532,6636,8962,12150,15441,17724,20136,22214
8768,21,8,5121,8840,11957,16052,19890,22324,24981,27280
7747,35,10,7128,12287,16912,22591,28486,32657,36600,39781
8886,45,10,6534,11552,15946,21745,27519,30748,34512,38102
10584,40,8,5924,10763,14753,20139,25502,28917,32542,35540
8508,45,10,5687,9922,13787,18624,23914,27338,30758,33637
4599,40,9,5761,10365,14816,20189,25721,29550,33195,35856
1138,45,7,4929,9100,12734,17704,22640,26343,29618,32164
1494,50,2,2711,5370,7560,10251,13003,15045,16996,18693
270,40,6,4876,8239,10936,14598,18295,21034,23649,25982
2007,60,9,5861,10774,15047,20328,25511,28827,32410,35292
5602,60,10,5962,11179,15732,21404,27822,31479,35226,38605
9687,50,4,3580,6600,9015,12302,15684,18093,20623,22780
6372,21,10,5923,10672,14871,20301,25732,29516,33013,35860
5398,40,7,4797,8859,12773,17458,22438,26051,29441,32347
4865,35,8,5575,9794,13556,18443,23709,27480,31000,33838
8605,45,5,3687,6893,9335,12599,16043,18359,20754,22961
9870,45,7,4934,9093,12747,17629,22730,26286,29603,32264
10703,50,9,5422,9773,13661,18999,24718,28194,31627,34641
2485,60,9,6052,11743,16945,23097,28960,33034,37525,41319
8121,55,10,6111,11179,15586,20704,26276,30063,33468,36656
4387,35,3,3153,5990,8381,11514,14675,16847,19075,21067
10234,21,7,5118,9098,12397,16515,20957,24402,27572,30389
1822,50,9,5528,9978,14436,20498,25906,29507,33428,36708
11970,50,1,2359,4828,6855,9408,11943,13684,15608,17150
10003,45,3,2954,5825,8242,11391,14671,16835,19342,21263
7524,50,2,2674,5297,7452,10139,12857,14821,16814,18640
5014,50,10,6521,11669,15905,21150,26479,30054,33441,36398
2196,21,10,7150,12726,17690,23629,29760,33608,37959,41722
3543,35,9,5136,9471,13510,18290,23926,27317,30860,33562
5269,19-20,10,7101,12312,17275,23306,29465,33609,37987,41454
4483,50,10,7008,12273,17383,22728,29035,32682,36959,40466
10936,35,4,3575,6605,8970,12191,15376,17693,19876,21892
2965,50,6,4750,8448,11560,15604,20189,23002,25913,28434
265,60,10,6690,12545,18237,24003,30869,34654,39052,43405
5078,21,7,4687,8515,11637,15730,20361,23916,27189,29749
9676,21,8,5534,9224,12479,16393,20656,23734,26833,29453
6905,21,7,5251,9225,12490,16653,21548,24586,27698,30146
3293,40,4,3302,6345,8764,11785,15159,17278,19518,21515
24,19-20,8,5112,9437,13494,18765,23801,27508,31451,34416
5329,45,4,3479,6403,8948,12118,15393,17921,20303,22328
2820,21,5,3871,7168,9790,13151,17023,19724,22477,24993
3007,21,10,7334,13643,18766,24896,30186,34157,38687,42636
2368,45,9,7089,13226,18643,24336,30527,34726,39181,43274
5173,50,10,6269,10750,15030,19561,24615,28553,32103,35095
5195,21,4,3536,6505,8826,11805,14850,17020,19177,21129
10031,50,3,3009,5790,8338,11369,14304,16537,18658,20471
6140,75,5,4656,9700,14066,20379,26741,30652,35458,40520
7749,40,8,5113,9524,13186,18037,22892,26416,29734,32580
9025,50,6,4140,7752,10767,14558,19204,22636,26220,29120
12287,65,9,5547,9783,13395,18185,23121,26899,30396,33570
6450,19-20,10,6932,12109,16764,22363,28251,32385,36434,40078
2566,21,6,3622,6927,9648,13472,17500,20811,23853,26504
2860,21,2,2641,5280,7482,10271,13159,15059,17196,19121
8418,21,6,4143,7885,11347,15833,20279,23671,26775,29020
1580,21,8,5235,10124,14541,20017,25807,29364,32694,35570
3594,40,4,3456,6490,8925,12143,15765,18256,20831,22891
13488,60,3,3195,6271,8818,12185,15709,18159,20732,22815
8214,45,8,4877,9219,12723,17498,22883,26406,30020,32990
2915,45,5,4099,7578,10327,13581,17423,20114,22852,25430
1158,50,4,3228,6111,8411,11436,14623,16691,18901,20829
1414,35,7,4585,8148,10960,14288,18332,20776,23449,25472
12938,55,5,3878,7502,10370,14063,18177,21431,24245,26873
5476,40,4,3001,5952,8372,11533,14613,16812,19140,21071
1233,45,10,6255,11363,16514,22190,29111,32966,37259,41407
2821,21,10,6043,10649,14659,19846,24997,28717,32141,35073
3065,45,8,5393,9650,13504,18207,23525,27373,31473,35070
10989,50,7,4708,8686,11881,16089,20577,23979,27117,29764
7356,21,10,6850,12681,18279,23980,30091,33990,38505,42156
6942,40,3,2672,5307,7484,10256,13137,15228,17302,19143
3053,70,5,3991,8051,11886,16369,21278,24614,27908,30607
6692,60,7,4381,8578,11992,16471,21947,25208,28531,31309
4760,65,5,3942,7429,10456,13917,18251,21008,23684,25945
11790,50,10,7236,12505,17412,23098,29053,32895,37068,40877
2460,60,10,6608,12134,16976,22759,28465,32596,36646,39911
13614,50,9,5704,11278,16373,21805,27611,31496,35983,39707
12311,50,7,4639,8656,12222,16935,21866,25274,28515,31109
7808,40,5,3380,6628,9498,13438,17867,20979,24051,26442
3804,60,5,3964,7134,9593,12737,16207,18530,20989,23168
7548,60,7,5032,9324,13026,17028,21641,25021,28171,31228
5785,55,2,2535,5130,7299,9976,12911,14911,16921,18682
2827,21,1,2371,4830,6790,9519,12180,13968,15885,17571
1237,35,5,3402,6593,9284,12754,16376,19026,21655,23936
12273,45,5,4173,7892,10774,14714,19579,22643,25553,28268
1339,45,6,3931,7384,10096,13857,17687,20807,23494,25884
9910,50,10,7257,12387,16866,22572,28151,31879,35646,38740
12864,40,2,2972,5839,8225,11105,13920,15924,18027,19762
2712,40,4,4119,7598,10400,14877,18908,21855,24279,26670
11596,40,5,3594,6744,9439,13093,16968,19781,22531,24749
11367,40,3,3057,5992,8379,11465,14796,17038,19488,21421
928,55,3,3152,6094,8658,11801,15277,17514,19882,21887
8711,35,8,5098,8852,12045,16127,19804,22290,24981,27244
13349,55,7,4660,9042,12559,16829,21746,24852,28214,31102
10475,50,8,5382,9796,13400,18117,22905,26140,29434,32432
4564,21,10,6905,12819,18491,24677,29904,33587,37881,41083
84,50,7,4948,9443,13440,18458,23986,27420,31400,34372
11745,55,5,3430,6626,9188,12495,15876,18221,20662,22751
2256,55,4,3075,6000,8470,11599,14973,17211,19618,21707
10699,50,7,5021,9278,12868,17451,22446,26005,29315,32190
11581,60,5,4219,8000,11293,15588,20815,24397,27609,30611
5295,45,10,6808,11076,15208,20342,26170,29787,33195,36016
8795,45,8,5839,11136,16947,23495,30147,34147,38691,43151
5032,50,6,4389,7995,10988,14593,18669,21469,24054,26317
13165,55,10,7409,12442,17152,22976,28890,33106,37450,41255
5855,50,6,4300,8084,11239,15835,20643,23751,27097,29814
8954,21,9,5528,10206,14231,19570,24928,28429,31513,34536
5415,50,2,2358,4855,6867,9479,11993,13812,15843,17291
12551,50,10,7200,12421,17040,22663,29046,33017,37043,40455
3015,45,10,6942,11727,16204,21593,27082,30898,34692,38177
5163,40,7,4405,8393,11794,16240,20987,24109,27325,30239
2796,40,6,4490,8142,11102,14575,18870,21684,24316,26425
13095,50,2,2500,5053,7158,9743,12597,14456,16667,18391
9085,35,4,3402,6264,8626,11619,14941,17336,19544,21489
290,40,5,4313,7922,10880,14676,18531,21075,23590,26014
8856,21,2,2816,5524,7722,10485,13571,15605,17884,19706
8026,55,7,5058,9508,13643,18803,24472,27850,31524,34520
4511,60,8,5499,10033,14325,19707,25526,29139,32558,35667
2831,21,7,4825,8638,11836,15734,20153,23558,26590,29190
13079,50,4,3555,6818,9770,13433,17414,19967,22559,24911
8349,45,8,5465,10200,14764,19934,25305,29015,32623,35427
3355,35,8,5027,9499,13514,18561,24152,28192,32066,35336
8792,21,0,1957,4347,6219,8406,10676,12385,14090,15519
10983,21,7,4522,8404,11616,15857,20618,23804,27031,29455
9616,21,8,5685,10239,14292,19501,24699,28224,32266,35340
6220,35,4,3444,6393,8893,12000,15378,17682,20009,22021
11635,50,7,4805,8773,11854,15828,19944,22937,25946,28246
5361,45,3,2710,5374,7598,10356,13441,15639,17902,19791
4947,45,2,2696,5364,7559,10435,13358,15454,17480,19308
5981,35,4,4005,8036,11441,15951,20674,23840,27176,30066
4134,21,2,2333,4789,6817,9522,12143,14247,16325,18167
12469,40,7,4862,8803,12180,16826,21377,24731,28107,30921
6530,55,10,6532,11673,16176,21851,27635,31533,35654,39502
6183,21,6,3817,6953,9430,12773,16329,18820,21401,23749
380,35,9,5715,10677,15194,20988,27782,31549,35466,38588
2295,45,3,3266,6045,8462,11630,15114,17344,19664,21674
5280,45,2,2574,5120,7177,9853,12650,14563,16496,18246
9304,55,9,7143,13246,18503,25032,30981,35347,39922,44045
10929,35,9,5826,10498,14712,20202,25609,29289,32815,35731
2856,60,8,5310,9785,13673,18710,23569,27224,30746,33772
4695,21,6,3917,7498,10279,13740,17667,20358,23165,25463
10423,45,10,7453,13127,18357,24693,30637,34266,39027,42389
9341,45,6,3888,7343,10080,13689,17614,20387,23102,25368
11477,40,7,5474,9620,13416,18228,23126,26708,30003,32599
514,35,10,7300,13106,18133,23973,29512,33369,37479,41068
5960,55,6,3843,7598,11082,14799,19476,22807,25783,28235
11780,55,2,2363,4923,6958,9611,12367,14387,16335,17989
2086,45,7,4400,8268,11570,15583,19922,22637,25379,27561
988,40,7,4332,8119,11401,15282,19933,22597,25414,27740
3646,55,10,6841,12282,16935,22893,28634,32573,36916,40502
10457,21,1,2023,4325,6252,8439,10673,12249,14017,15471
3631,60,5,3651,7162,10036,13646,17581,20348,23084,25462
7794,35,10,7346,12856,18410,25000,31136,35137,39521,43041
11331,21,9,6013,10284,13682,18173,22807,25985,29171,31667
3617,21,10,6635,10950,14885,20007,25071,28642,32412,35513
9774,21,7,5435,8945,11902,15509,19345,22039,24807,27187
10096,21,8,5248,9578,13554,18247,23442,26795,30204,33018
2208,45,6,4117,7518,10378,13814,17561,20229,22891,25168
8632,55,6,4391,7645,10231,13432,16775,19611,22245,24319
8484,50,3,3048,5829,8042,10754,13591,15393,17393,19199
2675,55,7,4581,8509,12089,16269,20964,24425,27814,30471
8262,35,1,2624,5193,7141,9736,12347,14173,16023,17640
1464,21,10,7000,12475,17578,23855,30489,34504,38976,42805
12743,65,5,3940,7228,10062,13381,17326,20007,22579,24884
12517,21,1,2138,4481,6435,8900,11369,13204,14985,16698
1959,21,3,3009,5632,7703,10429,13252,15154,17185,18933
2386,60,6,4337,8407,11895,16237,21229,24925,28338,31348
8682,45,9,5638,10129,14022,18675,23724,27009,30497,33622
2293,35,9,5598,9758,13240,17773,22275,25846,29019,32100
12447,21,6,4973,9074,12319,16391,20972,24125,27170,29707
6174,35,10,7201,12566,18380,24602,30700,34252,38459,42466
218,21,2,2557,5148,7281,10013,12751,14628,16650,18319
10798,45,10,5493,9334,12326,16178,20298,23143,25944,28382
10506,50,4,3255,6348,8836,12154,15634,18131,20742,23039
1574,70,5,4403,8893,12883,17607,22704,26525,30250,33364
6879,21,10,6717,11535,15210,19668,24242,27317,30792,33955
8588,35,4,3713,6784,9137,12231,15511,17888,20339,22369
1393,45,10,7296,12332,16627,21701,26914,30421,34213,37214
4618,45,6,4618,8613,12229,16420,21095,24239,27744,30228
6105,21,7,4675,8763,12301,16916,21836,24920,28204,30840
197,50,7,4681,8777,12286,16878,21834,25052,28215,30991
4590,40,3,2556,5215,7317,10096,12906,14877,16986,18947
5769,21,10,5681,9501,12729,16498,20733,23382,26307,28838
4154,40,7,4627,8321,11338,15196,19481,22597,25515,27972
13148,55,9,6123,10546,14514,19505,25514,29213,32756,35631
4737,21,8,4904,8824,12048,16137,20854,23957,27247,29644
4838,40,10,6641,10940,15103,20359,25966,29756,33425,36212
8666,35,2,2419,4887,6887,9352,11990,13782,15820,17385
7028,21,10,6686,11632,15846,21121,26399,30070,34047,37630
7302,21,9,6214,10892,15455,20734,26283,30109,34002,37368
5592,21,6,4846,8417,11213,14761,19185,22199,24934,27267
10405,40,5,3691,6595,8893,11839,14808,17012,19304,21141
1068,45,8,5036,9034,12476,16727,21557,24803,28148,31116
258,45,4,3243,6202,8561,11667,14820,17075,19387,21270
10219,40,6,4287,7951,10849,14787,19124,22339,25325,27726
12728,35,9,5985,10758,14919,20305,25729,29305,32946,35736
4376,45,3,2929,5885,8310,11432,14705,17078,19526,21344
7762,21,7,4792,8362,11016,14338,18009,20433,23128,25457
2680,55,10,7701,13252,18259,23880,29992,33783,38537,42655
2657,60,5,3951,7771,10985,15040,19468,22706,25543,28235
7791,21,2,2350,4872,6940,9634,12515,14460,16514,18310
8633,40,9,5119,9334,13040,17823,23149,26639,30190,33072
5030,35,10,6010,10001,13277,17267,21772,24851,28002,30462
3627,50,6,4696,8615,11942,16095,20884,25077,28408,31049
7181,45,9,6449,11536,16899,22662,28866,32562,36647,40157
808,19-20,6,3910,7309,10082,13620,17392,20000,22484,24719
4656,50,7,5420,9797,13917,19106,24563,28162,31886,35060
4600,35,0,1967,4334,6199,8500,10697,12403,14114,15635
12341,21,5,3990,7495,10341,13856,17653,20184,22835,25294
5727,60,5,3871,7294,10148,13686,17469,20204,22867,25251
7271,40,3,2566,5162,7311,10506,13629,15703,17751,19539
2065,40,1,2792,5453,7567,10345,13382,15176,17184,18853
8220,21,6,4060,7506,10109,13524,17414,20234,23084,25345
8781,21,10,6155,10585,14542,19748,25704,29341,32771,35694
681,40,10,7371,12429,17025,22417,28363,32266,36163,39332
12945,35,10,5825,10606,14558,19338,24074,27468,31014,34099
12653,21,10,6549,10905,14765,19614,24614,27900,31312,33864
12443,35,8,5864,9895,13705,18448,23556,27089,30852,33669
3478,19-20,6,4250,8042,11223,15541,20278,23536,26757,29992
6478,40,5,3687,6798,9387,12593,16094,18681,21112,23468
5990,45,5,4816,8795,12008,15796,19980,22899,25720,28187
2806,50,4,3018,6112,8610,11852,15421,18102,20533,22698
2466,50,7,5264,9543,13138,17585,22665,26134,29761,32751
12695,35,6,4825,8351,11198,14583,18431,21276,24123,26378
505,60,9,6111,11138,15445,20612,26321,29964,33864,37191
8340,45,4,3073,6117,8555,11559,14745,16887,19338,21437
10799,70,5,4683,9163,13256,19009,24668,28691,32394,35839
7054,21,10,7066,12889,18211,24254,30566,34608,39099,43005
4718,21,2,2620,5208,7330,10029,13005,14935,16935,18812
12399,40,9,5328,9887,13779,18557,23596,27233,30778,33853
9192,40,6,4610,8993,13049,18583,24211,27900,31585,34804
217,45,10,7339,12702,17294,22778,28313,32159,35970,39465
13074,21,9,5361,9602,13514,18068,23065,26516,29864,32495
926,40,4,3331,6341,8760,11865,15242,17691,19946,22201
3763,21,4,3144,6206,8608,11795,15130,17611,19933,22032
13184,35,5,3400,6749,9488,12911,16493,18914,21307,23436
1142,45,3,2683,5403,7566,10396,13171,15207,17290,18841
11123,45,7,4681,8836,12740,17484,22098,25362,28732,31360
1834,21,10,6972,12765,17525,23413,29486,33429,37866,41401
3128,55,5,3516,6729,9434,12833,16610,19447,22126,24737
4337,35,6,4470,7892,10787,14517,18794,21705,24450,26874
13212,21,6,4594,7960,10597,13816,17382,19948,22567,24753
13380,45,10,5887,10817,15262,20551,25985,30043,33693,36817
2244,50,2,2443,5044,7232,10035,13034,15091,17307,19367
4850,65,4,3636,6802,9361,12616,16056,18473,20772,22913
3398,60,6,5074,9618,13337,18047,23054,26657,30034,32882
9349,60,9,5367,9861,13739,18768,24428,27911,31681,34898
6332,40,10,6823,11091,14909,19769,24817,28578,32405,35438
10682,21,5,3480,6667,9140,12318,15696,18004,20319,22275
5964,45,10,6712,11681,16151,21887,27369,31061,35071,38358
7037,35,4,3442,6465,8882,12073,15396,17845,20266,22358
12577,21,4,2994,5856,8174,11180,14537,16914,19090,21209
2322,35,3,3003,5861,8288,11366,14671,16974,19207,21299
1612,50,10,7846,13527,18604,24265,30301,34362,38977,42618
12744,40,10,6203,11210,15999,21828,28357,31916,35615,38978
5450,45,4,3873,7189,9672,12943,16280,18768,21203,23321
6778,40,5,3790,7105,9632,12957,16358,18503,21018,22961
9038,21,7,5109,8972,11997,15855,20398,23616,26898,29596
879,40,8,5637,10319,14728,19946,25267,28990,32579,35497
6135,21,4,3398,6418,8828,11861,15054,17380,19641,21457
6248,50,5,4072,7366,10226,13879,17643,20482,22901,25192
7064,60,8,5624,10062,14067,18746,23536,27064,30629,33699
8156,45,5,4275,7849,10788,14569,19282,22638,25655,28225
10539,45,3,2869,5650,7794,10508,13297,15171,17044,18775
7066,35,10,7421,12725,17631,23351,29242,33390,38779,42169
10572,40,10,7412,12687,17670,23444,29326,33496,38264,42030
4863,45,7,4661,8448,11570,15531,20005,23068,26002,28523
13645,21,5,4163,7420,9823,12819,16122,18308,20755,22654
13569,60,2,2717,5485,7742,10589,13487,15428,17441,19381
2385,21,3,3067,6002,8511,11778,15213,17511,19980,21914
5603,35,10,5969,10371,14452,19598,24985,28468,32359,35459
11148,40,6,4759,8677,11683,15812,20106,23512,26623,29201
12248,21,2,2382,4856,6946,9584,12170,13960,15833,17547
7908,35,8,5540,9831,13500,18072,22760,26165,29427,32253
10038,40,3,2725,5334,7508,10167,13072,15047,17092,18823
12661,45,6,5087,9064,12667,16951,21359,24651,27817,30138
2017,60,7,5272,9444,12982,17461,22568,26038,29447,32332
4274,50,4,3242,6396,9108,12558,16164,18885,21617,23650
5308,35,5,4460,7699,10416,13558,17315,19716,22368,24450
4929,50,6,4429,8187,11296,14896,19447,22269,25432,27726
4129,65,5,4005,7741,11700,16028,20954,24470,27959,30729
3407,50,4,3339,6431,8846,12090,15578,17799,20312,22431
9381,40,7,4493,8375,11457,15338,19527,22404,25398,27804
12031,21,1,2207,4580,6425,8909,11411,13215,14940,16511
11446,50,1,2383,4848,6952,9517,12147,13853,15792,17344
11639,40,10,6909,12258,17221,22917,29150,33163,38205,42063
12580,40,3,2770,5841,8334,11780,15337,17704,20066,22032
10124,45,8,5745,10390,14324,19414,25004,28917,32480,35426
12464,21,10,7128,12945,18133,24213,30083,34091,38944,43541
9383,45,1,2219,4714,6833,9442,12078,13800,15790,17388
11756,45,4,3393,6634,9231,12591,15934,18503,20917,23177
67,45,6,4316,8001,10883,14748,19214,22318,25394,27888
7102,40,1,2407,4862,6800,9383,12044,13831,15906,17522
6162,50,3,2959,6054,8671,12119,15579,18135,20657,22764
1141,50,7,5286,9142,12243,16217,20627,23674,26885,29400
8789,50,5,3859,7268,10040,13568,17405,19913,22685,24968
13257,55,7,4777,8480,11586,15755,19973,22949,26286,28870
5629,21,10,6588,11013,14956,20267,25740,29416,33100,35793
1558,40,3,3280,6145,8451,11539,14620,16773,18816,20681
12837,35,8,6195,10844,14950,20518,26024,29802,33103,35949
4321,45,9,5636,10244,14279,19609,25083,29296,32834,35761
10365,40,8,5144,9009,12269,16469,20770,23893,26929,29486
6714,21,6,4529,8303,11330,15053,19123,21892,24673,26822
11791,40,0,1962,4386,6315,8455,10556,12010,13554,14866
9902,40,0,1968,4376,6392,8343,10544,12046,13530,14991
43,50,10,6836,11569,16243,21764,27245,30916,34633,37932
10176,50,10,6723,12068,17742,22956,28552,32135,36143,39173
4403,35,6,4359,8067,11136,14947,19136,21994,25043,27476
1745,35,3,2729,5296,7368,9991,12651,14644,16563,18261
12261,21,4,3387,6250,8693,11639,14942,17082,19361,21214
6049,21,10,7006,11839,16651,21925,27314,30771,34400,37500
2441,55,10,6983,11795,16600,21894,27337,30688,34396,37566
2858,40,10,6297,11223,15583,20864,26196,30016,33645,36824
7397,50,2,2599,5194,7421,10102,12832,14837,16863,18523
13428,40,6,4400,8551,11991,16684,21920,25469,29331,32488
5408,40,6,4039,7556,10466,13829,17718,20382,22928,25230
752,40,2,2614,5219,7401,10173,13006,15069,17080,18917
8738,40,2,2603,5193,7216,9933,12774,14796,16717,18389
9285,70,4,3018,5934,8483,11560,14777,17071,19304,21303
2872,55,5,3555,6835,9445,12753,16237,18685,21242,23403
11546,45,3,3256,6093,8359,11195,14048,15830,17793,19459
782,40,4,3375,6558,9211,12544,16164,18647,21120,23286
8860,45,7,5274,9558,13188,18085,23021,26320,29533,32439
7550,35,6,5030,8951,12000,15616,20015,23032,25757,28161
1913,50,5,3253,6170,8650,11819,15130,17472,19721,21934
10832,21,8,5610,9610,12830,16883,21281,24526,27473,30158
10966,65,10,6940,12774,18121,23938,30661,34899,39400,43479
10142,40,2,2465,5037,7031,9694,12354,14066,16055,17786
